ReceivingAreas_SAParametersId,rcaCode,rcaParameter,rcaDateDesignation,rcaDateDesignation_original,rcaStartDate,rcaStartDate_original,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,rcaCDateOtherDirective_original,ReportNetEnvelopeFileId
134588,UKENAN_CM67,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134589,UKENAN_CM68,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134590,UKENAN_CM69,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134591,UKENAN_CM70,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134592,UKENAN_CM71,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134593,UKENAN_CM72,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134594,UKENAN_CM73,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134595,UKENAN_CM74a,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134596,UKENAN_CM74b,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134597,UKENAN_CM75,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134598,UKENAN_CM85,b,20020503,2002-05-03,20090503,2009-05-03,,,,,27741
134599,UKENAN_CM88,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134600,UKENAN_CM89,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134601,UKENAN_CM90,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134602,UKENAN_CM91,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134603,UKENCA102SFW,c,20030207,2003-02-07,20030207,2003-02-07,Shellfish Waters Directive,,20030101,2003-01-01,27741
134604,UKENCA112,aN,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134605,UKENCA115SFW,c,20030521,2003-05-21,20030521,2003-05-21,Shellfish Waters Directive,,20030101,2003-01-01,27741
134606,UKENCA117,aN,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134607,UKENCA121,aN,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134608,UKENCA123,aN,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134609,UKENCA51,aN,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134610,UKENCA52,aN,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134611,UKENCA55,aN,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134612,UKENCA56,aN,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134613,UKENCA98,aN,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134614,UKENCL113,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134615,UKENLK1,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134616,UKENLK3,c,19940518,1994-05-18,19940518,1994-05-18,Bathing Water Directive,,19980101,1998-01-01,27741
134617,UKENLK30,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134618,UKENLK60,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134619,UKENMI_CM10,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134620,UKENNW_CM142,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134621,UKENNW_CM143,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134622,UKENNW_CM2,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134623,UKENNW_CM3,c,19940518,1994-05-18,19940518,1994-05-18,Bathing Water Directive,,19980101,1998-01-01,27741
134624,UKENNW_CM35,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134625,UKENNW_CM4,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134626,UKENNW_CM6,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134627,UKENNW_CM94,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134628,UKENNW_CM95,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134629,UKENRI10,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134630,UKENRI100,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134631,UKENRI101,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134632,UKENRI102,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134633,UKENRI103,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134634,UKENRI104,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134635,UKENRI105,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134636,UKENRI106,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134637,UKENRI109,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134638,UKENRI110,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134639,UKENRI114,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134640,UKENRI115,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134641,UKENRI116,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134642,UKENRI118,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134643,UKENRI119,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134644,UKENRI12,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134645,UKENRI122,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134646,UKENRI126,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134647,UKENRI128,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134648,UKENRI129,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134649,UKENRI13,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134650,UKENRI130,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134651,UKENRI131,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134652,UKENRI132,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134653,UKENRI133,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134654,UKENRI134,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134655,UKENRI135,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134656,UKENRI136,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134657,UKENRI137,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134658,UKENRI138,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134659,UKENRI139,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134660,UKENRI14,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134661,UKENRI140,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134662,UKENRI141,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134663,UKENRI142,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134664,UKENRI143,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134665,UKENRI144,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134666,UKENRI15,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134667,UKENRI16,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134668,UKENRI17,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134669,UKENRI18,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134670,UKENRI19,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134671,UKENRI2,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134672,UKENRI23,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134673,UKENRI24,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134674,UKENRI29,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134675,UKENRI31,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134676,UKENRI33,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134677,UKENRI34,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134678,UKENRI35,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134679,UKENRI36,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134680,UKENRI37,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134681,UKENRI38,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134682,UKENRI4,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134683,UKENRI41,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134684,UKENRI42,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134685,UKENRI43,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134686,UKENRI44,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134687,UKENRI45,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134688,UKENRI46,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134689,UKENRI5,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134690,UKENRI53,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134691,UKENRI57,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134692,UKENRI58,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134693,UKENRI59,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134694,UKENRI6,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134695,UKENRI61,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134696,UKENRI62,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134697,UKENRI63,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134698,UKENRI64,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134699,UKENRI65,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134700,UKENRI66,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134701,UKENRI67,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134702,UKENRI68,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134703,UKENRI69,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134704,UKENRI70,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134705,UKENRI71,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134706,UKENRI72,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134707,UKENRI73,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134708,UKENRI74a,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134709,UKENRI74b,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134710,UKENRI75,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134711,UKENRI76,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134712,UKENRI77,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134713,UKENRI78,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134714,UKENRI79,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134715,UKENRI8,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134716,UKENRI80,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134717,UKENRI84b,b,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134718,UKENMI_CM131,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134719,UKENMI_CM132,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134720,UKENMI_CM133,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134721,UKENMI_CM135,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134722,UKENMI_CM137,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134723,UKENMI_CM138,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134724,UKENMI_CM139,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134725,UKENMI_CM37,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134726,UKENMI_CM38,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134727,UKENMI_CM41,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134728,UKENMI_CM42,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134729,UKENMI_CM43,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134730,UKENRI85,b,20020503,2002-05-03,20090503,2009-05-03,,,,,27741
134731,UKENRI88,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134732,UKENRI89,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134733,UKENRI9,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134734,UKENRI90,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134735,UKENRI91,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134736,UKENRI92,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134737,UKENRI93,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134738,UKENRI94,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134739,UKENRI95,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134740,UKENRI96,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134741,UKENRI97,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134742,UKENRI99,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134743,UKENSO_CM123,aN,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134744,UKENSO_CM56,aN,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134745,UKENSO_CM109,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134746,UKENSO_CM110,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134747,UKENSO_CM112,aN,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134748,UKENSO_CM126,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134749,UKENSO_CM128,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134750,UKENSO_CM13,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134751,UKENSO_CM14,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134752,UKENSW_CM51,aN,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134753,UKENSW_CM115,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134754,UKENSW_CM116,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134755,UKENSW_CM117,aN,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134756,UKENSW_CM12,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134757,UKENSW_CM140,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134758,UKENSW_CM141,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134759,UKENSW_CM52,aN,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134760,UKENSW_CM77,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134761,UKENSW_CM78,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134762,UKENTH_CM15,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134763,UKENTH_CM17,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134764,UKENTH_CM57,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134765,UKENTH_CM59,aP,19980730,1998-07-30,20050730,2005-07-30,,,,,27741
134766,UKENRI156,aP,20111114,2011-11-14,20181114,2018-11-14,,,,,27741
134767,UKENLK108,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134768,UKENMI_CM108,aP,20020627,2002-06-27,20090627,2009-06-27,,,,,27741
134769,UKENLK120,aP,20071015,2007-10-15,20141015,2014-10-15,,,,,27741
134770,UKNI_CA00011,aN,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134771,UKNI_CA00012,c,20060728,2006-07-28,20060728,2006-07-28,Shellfish Waters,,19830107,1983-01-07,27741
134772,UKNI_CA00062,c,20060728,2006-07-28,20060728,2006-07-28,Bathing Waters ,,19930106,1993-01-06,27741
134773,UKNI_CA00023,aN,20011221,2001-12-21,20081221,2008-12-21,,,,,27741
134774,UKNI_RI00010,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134775,UKNI_RI00038,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134776,UKNI_LK00001,aP,19941216,1994-12-16,20011216,2001-12-16,,,,,27741
134777,UKNI_RI00037,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134778,UKNI_LK00009,aP,19941216,1994-12-16,20011216,2001-12-16,,,,,27741
134779,UKNI_RI00063,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134780,UKNI_RI00025,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134781,UKNI_RI00003,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134782,UKNI_RI00007,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134783,UKNI_RI00078,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134784,UKNI_TW00078,aN,20011220,2001-12-20,20081221,2008-12-21,,,,,27741
134785,UKNI_TW00078,aP,20011220,2001-12-20,20081221,2008-12-21,,,,,27741
134786,UKNI_TW00015,aN,20011220,2001-12-20,20011216,2001-12-16,,,,,27741
134787,UKNI_TW00015,aP,20011220,2001-12-20,20011216,2001-12-16,,,,,27741
134788,UKNI_CA00064,c,20110617,2011-06-17,20110617,2011-06-17,Bathing Waters ,,19930106,1993-01-06,27741
134789,UKNI_CA00065,aN,20140108,2014-01-08,20210108,2021-01-08,,,,,27741
134790,UKNI_CM00063,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134791,UKNI_CM00078,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134792,UKNI_CM00007,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134793,UKNI_CM00012,aN,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134794,UKNI_CM00010,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134795,UKNI_CM00037,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134796,UKNI_CM00038,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134797,UKNI_CM00003,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134798,UKNI_CM00025,aP,20060728,2006-07-28,20130728,2013-07-28,,,,,27741
134799,UKNI_CM00023,aN,20011221,2001-12-21,20081221,2008-12-21,,,,,27741
134800,UKNI_CM00015,aP,20011220,2001-12-20,20081221,2008-12-21,,,,,27741
134801,UKNI_CM00062,c,20060728,2006-07-28,20060728,2006-07-28,Bathing Waters ,,19830107,1983-01-07,27741
134802,UKNI_CM00001,aP,19941216,1994-12-16,20011216,2001-12-16,,,,,27741
134803,UKNI_CM00009,aP,19941216,1994-12-16,20011216,2001-12-16,,,,,27741
134804,UKNI_CM00064,c,20110617,2011-06-17,20110617,2011-06-17,Bathing Waters ,,19930106,1993-01-06,27741
134805,UKNI_CM00065,aN,20140108,2014-01-08,20210108,2021-01-08,,,,,27741
134806,UKRISC912711,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134807,UKRISC9127162,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134808,UKRISC9127165,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134809,UKRISC9127170,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134810,UKRISC9127126,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134811,UKRISC9127136,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134812,UKRISC9127137,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134813,UKRISC9127147,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134814,UKRISC9127122,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134815,UKRISC9127175,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134816,UKRISC9127197,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134817,UKRISC91271101,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134818,UKRISC91271105,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134819,UKRISC91271114,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134820,UKRISC91271125,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134821,UKRISC91271172,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134822,UKRISC91271121,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134823,UKRISC9127134,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134824,UKRISC9127179,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134825,UKRISC91271160,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134826,UKRISC91271153,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134827,UKRISC91271154,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134828,UKRISC91271159,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134829,UKRISC912716,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134830,UKRISC9127111,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134831,UKRISC9127113,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134832,UKRISC9127168,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134833,UKRISC9127169,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134834,UKRISC9127150,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134835,UKRISC9127142,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134836,UKRISC9127152,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134837,UKRISC9127173,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134838,UKRISC9127174,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134839,UKRISC9127186,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134840,UKRISC91271148,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134841,UKRISC91271122,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134842,UKRISC91271123,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134843,UKRISC91271130,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134844,UKRISC91271136,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134845,UKRISC91271143,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134846,UKRISC91271146,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134847,UKRISC91271162,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134848,UKRISC91271164,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134849,UKRISC912712,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134850,UKRISC9127120,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134851,UKRISC9127121,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134852,UKRISC9127166,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134853,UKRISC9127171,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134854,UKRISC9127159,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134855,UKRISC9127189,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134856,UKRISC9127191,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134857,UKRISC9127198,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134858,UKRISC91271100,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134859,UKRISC91271102,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134860,UKRISC91271104,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134861,UKRISC91271109,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134862,UKRISC9127181,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134863,UKRISC9127185,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134864,UKRISC91271134,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134865,UKRISC91271140,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134866,UKRISC91271169,aP,20111212,2011-12-12,20181212,2018-12-12,,,,,27741
134867,UKRISC91271170,aP,20111212,2011-12-12,20181212,2018-12-12,,,,,27741
134868,UKRISC912714,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134869,UKRISC912715,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134870,UKRISC9127164,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134871,UKRISC9127138,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134872,UKRISC9127141,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134873,UKRISC9127149,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134874,UKRISC9127161,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134875,UKRISC9127195,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134876,UKRISC9127199,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134877,UKRISC91271108,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134878,UKRISC91271110,aP,19940518,1994-05-18,20010518,2001-05-18,,,,,27741
134879,UKRISC91271116,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134880,UKRISC91271149,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134881,UKRISC91271151,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134882,UKRISC91271135,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134883,UKRISC91271120,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134884,UKRISC91271142,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134885,UKRISC91271168,aP,20111212,2011-12-12,20181212,2018-12-12,,,,,27741
134886,UKRISC91271173,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134887,UKRISC91271174,aP,20030618,2003-06-18,20100618,2010-06-18,,,,,27741
134888,UKRISC9127145,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134889,UKRISC912718,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
134958,UKRISC9127196,aP,20060331,2006-03-31,20130331,2013-03-31,,,,,27741
